realization,dataset,n,method,w1,rank
2,OilPatch,282,"Lognormal, Variable",0.14116546699191773,3.0
2,OilPatch,282,"KDE, Uniform",0.11311678976314134,2.0
2,OilPatch,282,"KDE, Variable",0.03608704441971991,1.0
2,OpenWebMembranes,17,"Normal, Uniform",0.15169994195378309,6.0
2,OpenWebMembranes,17,"Normal, Variable",0.12528569941292703,5.0
2,OpenWebMembranes,17,"Lognormal, Uniform",0.06966421078851134,2.0
2,OpenWebMembranes,17,"Lognormal, Variable",0.06075157430710038,1.0
2,OpenWebMembranes,17,"KDE, Uniform",0.11672394769135862,4.0
2,OpenWebMembranes,17,"KDE, Variable",0.09807723917576161,3.0
2,Openings,12,"Normal, Uniform",0.2659565324170401,5.0
2,Openings,12,"Normal, Variable",0.22479140250574964,2.0
2,Openings,12,"Lognormal, Uniform",0.26608211868047377,6.0
2,Openings,12,"Lognormal, Variable",0.22488776730215007,3.0
2,Openings,12,"KDE, Uniform",0.19736584492273113,1.0
2,Openings,12,"KDE, Variable",0.25766049856204565,4.0
2,OtherFlooring,217,"Normal, Uniform",0.43965286033917794,6.0
2,OtherFlooring,217,"Normal, Variable",0.42631326884000986,5.0
2,OtherFlooring,217,"Lognormal, Uniform",0.09459357127622547,2.0
2,OtherFlooring,217,"Lognormal, Variable",0.09453014799880981,1.0
2,OtherFlooring,217,"KDE, Uniform",0.15070548304068523,3.0
2,OtherFlooring,217,"KDE, Variable",0.15910481805386067,4.0
2,PaintingAndCoating,19,"Normal, Uniform",0.6287483048824974,5.0
2,PaintingAndCoating,19,"Normal, Variable",0.6320751697292474,6.0
2,PaintingAndCoating,19,"Lognormal, Uniform",0.2277678694053768,1.0
2,PaintingAndCoating,19,"Lognormal, Variable",0.24603498977420457,2.0
2,PaintingAndCoating,19,"KDE, Uniform",0.44770876990467845,3.0
2,PaintingAndCoating,19,"KDE, Variable",0.4882087535116554,4.0
2,PlateSteel,72,"Normal, Uniform",0.3269649218982462,6.0
2,PlateSteel,72,"Normal, Variable",0.27641821905659025,5.0
2,PlateSteel,72,"Lognormal, Uniform",0.1961243778032598,4.0
2,PlateSteel,72,"Lognormal, Variable",0.1821287389995717,3.0
2,PlateSteel,72,"KDE, Uniform",0.1102545252125339,2.0
2,PlateSteel,72,"KDE, Variable",0.07521865027122009,1.0
2,PostTensioningSteel,35,"Normal, Uniform",0.028715403510065712,6.0
2,PostTensioningSteel,35,"Normal, Variable",0.026364449459412388,4.0
2,PostTensioningSteel,35,"Lognormal, Uniform",0.024011437350305857,3.0
2,PostTensioningSteel,35,"Lognormal, Variable",0.01868565160676853,1.0
2,PostTensioningSteel,35,"KDE, Uniform",0.026654624699981908,5.0
2,PostTensioningSteel,35,"KDE, Variable",0.023542385467189272,2.0
2,PowerCabling,400,"Normal, Uniform",10.728611329012342,6.0
2,PowerCabling,400,"Normal, Variable",8.399563187831117,5.0
2,PowerCabling,400,"Lognormal, Uniform",1.3488852319802056,4.0
2,PowerCabling,400,"Lognormal, Variable",1.1186769706196606,2.0
2,PowerCabling,400,"KDE, Uniform",0.9825888910023136,1.0
2,PowerCabling,400,"KDE, Variable",1.2826873564747139,3.0
2,PrecastConcrete,499,"Normal, Uniform",0.15150552949976248,5.0
2,PrecastConcrete,499,"Normal, Variable",0.17166227819757474,6.0
2,PrecastConcrete,499,"Lognormal, Uniform",0.08949376209155571,3.0
2,PrecastConcrete,499,"Lognormal, Variable",0.09430877341079738,4.0
2,PrecastConcrete,499,"KDE, Uniform",0.02794908444833521,2.0
2,PrecastConcrete,499,"KDE, Variable",0.017874535511351347,1.0
2,ProcessedNonInsulatingGlassPanes,130,"Normal, Uniform",0.7781003439989043,6.0
2,ProcessedNonInsulatingGlassPanes,130,"Normal, Variable",0.6159784958852239,5.0
2,ProcessedNonInsulatingGlassPanes,130,"Lognormal, Uniform",0.179512958675599,2.0
2,ProcessedNonInsulatingGlassPanes,130,"Lognormal, Variable",0.1561512194104159,1.0
2,ProcessedNonInsulatingGlassPanes,130,"KDE, Uniform",0.2985755741341012,4.0
2,ProcessedNonInsulatingGlassPanes,130,"KDE, Variable",0.18319447848670045,3.0
2,ReadyMix [3000-3999 psi],20814,"Normal, Uniform",0.023969830139724674,5.0
2,ReadyMix [3000-3999 psi],20814,"Normal, Variable",0.024025103062821285,6.0
2,ReadyMix [3000-3999 psi],20814,"Lognormal, Uniform",0.004053865011387434,4.0
2,ReadyMix [3000-3999 psi],20814,"Lognormal, Variable",0.0040315369109929725,3.0
2,ReadyMix [3000-3999 psi],20814,"KDE, Uniform",0.0025855818143392206,1.0
2,ReadyMix [3000-3999 psi],20814,"KDE, Variable",0.0027861262248724886,2.0
2,ReadyMix [4000-4999 psi],31025,"Normal, Uniform",0.01798435285488297,5.0
2,ReadyMix [4000-4999 psi],31025,"Normal, Variable",0.018322570043325534,6.0
2,ReadyMix [4000-4999 psi],31025,"Lognormal, Uniform",0.0039682166337677086,4.0
2,ReadyMix [4000-4999 psi],31025,"Lognormal, Variable",0.0038090001664549435,3.0
2,ReadyMix [4000-4999 psi],31025,"KDE, Uniform",0.002333081120584848,1.0
2,ReadyMix [4000-4999 psi],31025,"KDE, Variable",0.0023722987493511403,2.0
2,ReadyMix [5000-5999 psi],14366,"Normal, Uniform",0.011936270812582828,6.0
2,ReadyMix [5000-5999 psi],14366,"Normal, Variable",0.011721165006672111,5.0
2,ReadyMix [5000-5999 psi],14366,"Lognormal, Uniform",0.009027920890386948,4.0
2,ReadyMix [5000-5999 psi],14366,"Lognormal, Variable",0.008558645411608851,3.0
2,ReadyMix [5000-5999 psi],14366,"KDE, Uniform",0.002659234990553208,1.0
2,ReadyMix [5000-5999 psi],14366,"KDE, Variable",0.002987305113469749,2.0
2,ReadyMix [<3000 psi],3974,"Normal, Uniform",0.01831258345676612,3.0
2,ReadyMix [<3000 psi],3974,"Normal, Variable",0.019992539628992723,4.0
2,ReadyMix [<3000 psi],3974,"Lognormal, Uniform",0.022157729662965225,5.0
2,ReadyMix [<3000 psi],3974,"Lognormal, Variable",0.022715870753618125,6.0
2,ReadyMix [<3000 psi],3974,"KDE, Uniform",0.00449409328348619,1.0
2,ReadyMix [<3000 psi],3974,"KDE, Variable",0.0055130123681940545,2.0
2,ReadyMix [>=6000 psi],7887,"Normal, Uniform",0.019573382928466623,5.0
2,ReadyMix [>=6000 psi],7887,"Normal, Variable",0.01963749165152759,6.0
2,ReadyMix [>=6000 psi],7887,"Lognormal, Uniform",0.010106859972518308,4.0
2,ReadyMix [>=6000 psi],7887,"Lognormal, Variable",0.010049082621625195,3.0
2,ReadyMix [>=6000 psi],7887,"KDE, Uniform",0.0034520479815240736,1.0
2,ReadyMix [>=6000 psi],7887,"KDE, Variable",0.003946456446427412,2.0
2,ReadyMix [strength not stated],8777,"Normal, Uniform",0.07892799542252997,5.0
2,ReadyMix [strength not stated],8777,"Normal, Variable",0.08288619061952121,6.0
2,ReadyMix [strength not stated],8777,"Lognormal, Uniform",0.0164345472232498,4.0
2,ReadyMix [strength not stated],8777,"Lognormal, Variable",0.013267503692291469,3.0
2,ReadyMix [strength not stated],8777,"KDE, Uniform",0.009381230470974325,2.0
2,ReadyMix [strength not stated],8777,"KDE, Variable",0.006808725703588143,1.0
2,RebarSteel,204,"Normal, Uniform",0.30757488210993467,5.0
2,RebarSteel,204,"Normal, Variable",0.35052743661661867,6.0
2,RebarSteel,204,"Lognormal, Uniform",0.15759955578337723,4.0
2,RebarSteel,204,"Lognormal, Variable",0.12776450611364942,3.0
2,RebarSteel,204,"KDE, Uniform",0.07028402219813262,1.0
2,RebarSteel,204,"KDE, Variable",0.08011517395745199,2.0
2,ResilientFlooring,468,"Normal, Uniform",0.5937233884428975,5.0
2,ResilientFlooring,468,"Normal, Variable",0.6363600864170058,6.0
2,ResilientFlooring,468,"Lognormal, Uniform",0.25578364243437796,3.0
2,ResilientFlooring,468,"Lognormal, Variable",0.26466104493747866,4.0
2,ResilientFlooring,468,"KDE, Uniform",0.05012136501263038,2.0
2,ResilientFlooring,468,"KDE, Variable",0.022853369760958232,1.0
2,RoofCoverBoards,20,"Normal, Uniform",0.06148293544082331,4.0
2,RoofCoverBoards,20,"Normal, Variable",0.04686753655243868,2.0
2,RoofCoverBoards,20,"Lognormal, Uniform",0.06154969999217138,5.0
2,RoofCoverBoards,20,"Lognormal, Variable",0.04693266748961113,3.0
2,RoofCoverBoards,20,"KDE, Uniform",0.0702539428255288,6.0
2,RoofCoverBoards,20,"KDE, Variable",0.03936215187071302,1.0
2,RoofPanels,61,"Normal, Uniform",0.2670289295426001,6.0
2,RoofPanels,61,"Normal, Variable",0.21839280006345785,5.0
2,RoofPanels,61,"Lognormal, Uniform",0.14804532845469945,3.0
2,RoofPanels,61,"Lognormal, Variable",0.1363324332446974,2.0
2,RoofPanels,61,"KDE, Uniform",0.18513830221379482,4.0
2,RoofPanels,61,"KDE, Variable",0.13609356261596928,1.0
2,SheathingPanels,71,"Normal, Uniform",0.428439469222476,5.0
2,SheathingPanels,71,"Normal, Variable",0.47430074764507374,6.0
2,SheathingPanels,71,"Lognormal, Uniform",0.28737724895890976,4.0
2,SheathingPanels,71,"Lognormal, Variable",0.2559936715553286,3.0
2,SheathingPanels,71,"KDE, Uniform",0.14600834707669352,1.0
2,SheathingPanels,71,"KDE, Variable",0.16202617835718197,2.0
2,Shotcrete [3000-3999 psi],183,"Normal, Uniform",0.020590630256165275,4.0
2,Shotcrete [3000-3999 psi],183,"Normal, Variable",0.016522434493548115,2.0
2,Shotcrete [3000-3999 psi],183,"Lognormal, Uniform",0.027820715128742613,6.0
2,Shotcrete [3000-3999 psi],183,"Lognormal, Variable",0.01734840904532805,3.0
2,Shotcrete [3000-3999 psi],183,"KDE, Uniform",0.022281766452348653,5.0
2,Shotcrete [3000-3999 psi],183,"KDE, Variable",0.015572183280084285,1.0
2,Shotcrete [4000-4999 psi],651,"Normal, Uniform",0.01112012836999864,5.0
2,Shotcrete [4000-4999 psi],651,"Normal, Variable",0.010853749631244487,3.0
2,Shotcrete [4000-4999 psi],651,"Lognormal, Uniform",0.011264316302724467,6.0
2,Shotcrete [4000-4999 psi],651,"Lognormal, Variable",0.011113707085391143,4.0
2,Shotcrete [4000-4999 psi],651,"KDE, Uniform",0.008486285377142046,2.0
2,Shotcrete [4000-4999 psi],651,"KDE, Variable",0.007722869978209725,1.0
2,Shotcrete [5000-5999 psi],471,"Normal, Uniform",0.021783723272166895,4.0
2,Shotcrete [5000-5999 psi],471,"Normal, Variable",0.023028933969373538,6.0
2,Shotcrete [5000-5999 psi],471,"Lognormal, Uniform",0.02267582132826191,5.0
2,Shotcrete [5000-5999 psi],471,"Lognormal, Variable",0.019330667960524905,3.0
2,Shotcrete [5000-5999 psi],471,"KDE, Uniform",0.01813957253958299,2.0
2,Shotcrete [5000-5999 psi],471,"KDE, Variable",0.009117782895132787,1.0
2,Shotcrete [<3000 psi],4,"Normal, Uniform",0.15913711539318423,5.0
2,Shotcrete [<3000 psi],4,"Normal, Variable",0.14059466718725244,2.0
2,Shotcrete [<3000 psi],4,"Lognormal, Uniform",0.147175022021743,3.0
2,Shotcrete [<3000 psi],4,"Lognormal, Variable",0.12203431303246558,1.0
2,Shotcrete [<3000 psi],4,"KDE, Uniform",0.15960273681161735,6.0
2,Shotcrete [<3000 psi],4,"KDE, Variable",0.14789237289740642,4.0
2,Shotcrete [>=6000 psi],264,"Normal, Uniform",0.037582524774522896,6.0
2,Shotcrete [>=6000 psi],264,"Normal, Variable",0.03538175295672342,5.0
2,Shotcrete [>=6000 psi],264,"Lognormal, Uniform",0.01920059237027184,3.0
2,Shotcrete [>=6000 psi],264,"Lognormal, Variable",0.016251323557893924,2.0
2,Shotcrete [>=6000 psi],264,"KDE, Uniform",0.019679367858384974,4.0
2,Shotcrete [>=6000 psi],264,"KDE, Variable",0.011472987608212297,1.0
2,Shotcrete [strength not stated],96,"Normal, Uniform",0.1003501370040387,6.0
2,Shotcrete [strength not stated],96,"Normal, Variable",0.07939033106051602,5.0
2,Shotcrete [strength not stated],96,"Lognormal, Uniform",0.05689781105340346,4.0
2,Shotcrete [strength not stated],96,"Lognormal, Variable",0.03351782862701842,2.0
2,Shotcrete [strength not stated],96,"KDE, Uniform",0.048456371908870116,3.0
2,Shotcrete [strength not stated],96,"KDE, Variable",0.024752700727552486,1.0
2,SinglePlyEPDM,29,"Normal, Uniform",0.10261179491791866,5.0
2,SinglePlyEPDM,29,"Normal, Variable",0.08409123170368961,4.0
2,SinglePlyEPDM,29,"Lognormal, Uniform",0.07152806853013331,2.0
2,SinglePlyEPDM,29,"Lognormal, Variable",0.05812651877700326,1.0
2,SinglePlyEPDM,29,"KDE, Uniform",0.10680420813299685,6.0
2,SinglePlyEPDM,29,"KDE, Variable",0.0771969662235786,3.0
2,SinglePlyKEE,11,"Normal, Uniform",0.06754593546519491,4.0
2,SinglePlyKEE,11,"Normal, Variable",0.04828899292325746,2.0
2,SinglePlyKEE,11,"Lognormal, Uniform",0.06763504069001906,5.0
2,SinglePlyKEE,11,"Lognormal, Variable",0.04751973580842436,1.0
2,SinglePlyKEE,11,"KDE, Uniform",0.08898326288327282,6.0
2,SinglePlyKEE,11,"KDE, Variable",0.05787082165019036,3.0
2,SinglePlyPVC,74,"Normal, Uniform",0.23591457710587474,6.0
2,SinglePlyPVC,74,"Normal, Variable",0.08551412300006625,3.0
2,SinglePlyPVC,74,"Lognormal, Uniform",0.10973046205481846,4.0
2,SinglePlyPVC,74,"Lognormal, Variable",0.04898095436790924,2.0
2,SinglePlyPVC,74,"KDE, Uniform",0.11036767662191645,5.0
2,SinglePlyPVC,74,"KDE, Variable",0.028959898388962617,1.0
2,SinglePlyPolyurethane,27,"Normal, Uniform",0.7157727855145642,5.0
2,SinglePlyPolyurethane,27,"Normal, Variable",0.8089595272739314,6.0
2,SinglePlyPolyurethane,27,"Lognormal, Uniform",0.33667734449294684,2.0
2,SinglePlyPolyurethane,27,"Lognormal, Variable",0.3349582339248099,1.0
2,SinglePlyPolyurethane,27,"KDE, Uniform",0.5047247800457018,3.0
2,SinglePlyPolyurethane,27,"KDE, Variable",0.6759666718770969,4.0
2,SinglePlyTPO,62,"Normal, Uniform",0.0765957384334905,6.0
2,SinglePlyTPO,62,"Normal, Variable",0.06516120038161957,5.0
2,SinglePlyTPO,62,"Lognormal, Uniform",0.062258055941609186,4.0
2,SinglePlyTPO,62,"Lognormal, Variable",0.04245028899763096,2.0
2,SinglePlyTPO,62,"KDE, Uniform",0.056121418255999006,3.0
2,SinglePlyTPO,62,"KDE, Variable",0.03345358865852234,1.0
2,SprayedInsulation,11,"Normal, Uniform",0.5725630159629183,5.0
2,SprayedInsulation,11,"Normal, Variable",0.5749681037641609,6.0
2,SprayedInsulation,11,"Lognormal, Uniform",0.2917965468960842,2.0
2,SprayedInsulation,11,"Lognormal, Variable",0.26589556292348393,1.0
2,SprayedInsulation,11,"KDE, Uniform",0.3430135495938316,3.0
2,SprayedInsulation,11,"KDE, Variable",0.4268771811262061,4.0
2,SteelSuspensionAssembly,98,"Normal, Uniform",0.04350468731015564,6.0
2,SteelSuspensionAssembly,98,"Normal, Variable",0.023254886080258042,3.0
2,SteelSuspensionAssembly,98,"Lognormal, Uniform",0.023560860155592393,4.0
2,SteelSuspensionAssembly,98,"Lognormal, Variable",0.011745423866296971,1.0
2,SteelSuspensionAssembly,98,"KDE, Uniform",0.02724776956705297,5.0
2,SteelSuspensionAssembly,98,"KDE, Variable",0.013827198556663018,2.0
2,StoneCladding,19,"Normal, Uniform",0.4546117551646002,3.0
2,StoneCladding,19,"Normal, Variable",0.48361233012972227,5.0
2,StoneCladding,19,"Lognormal, Uniform",0.4825200398115862,4.0
2,StoneCladding,19,"Lognormal, Variable",0.5027147788640008,6.0
2,StoneCladding,19,"KDE, Uniform",0.325926520959767,1.0
2,StoneCladding,19,"KDE, Variable",0.445599608990686,2.0
2,StorageFurniture,15,"Normal, Uniform",0.1597542652710654,5.0
2,StorageFurniture,15,"Normal, Variable",0.1688695009093062,6.0
2,StorageFurniture,15,"Lognormal, Uniform",0.1548533637576061,3.0
2,StorageFurniture,15,"Lognormal, Variable",0.11512716871417984,1.0
2,StorageFurniture,15,"KDE, Uniform",0.14479669040613258,2.0
2,StorageFurniture,15,"KDE, Variable",0.15491524608578017,4.0
2,SupplementaryCementitiousMaterials,28,"Normal, Uniform",0.20073103088923955,5.0
2,SupplementaryCementitiousMaterials,28,"Normal, Variable",0.20552750645186313,6.0
2,SupplementaryCementitiousMaterials,28,"Lognormal, Uniform",0.11072868614483004,2.0
2,SupplementaryCementitiousMaterials,28,"Lognormal, Variable",0.10623136026548798,1.0
2,SupplementaryCementitiousMaterials,28,"KDE, Uniform",0.14094014992166182,4.0
2,SupplementaryCementitiousMaterials,28,"KDE, Variable",0.13703171968241828,3.0
2,Tables,161,"Normal, Uniform",0.7553905563430676,6.0
2,Tables,161,"Normal, Variable",0.6086483548804469,5.0
2,Tables,161,"Lognormal, Uniform",0.27414079985247797,2.0
2,Tables,161,"Lognormal, Variable",0.23727679718727512,1.0
2,Tables,161,"KDE, Uniform",0.4134514529457584,4.0
2,Tables,161,"KDE, Variable",0.2782773750966102,3.0
2,TileGrout,43,"Normal, Uniform",0.8520259337108569,6.0
2,TileGrout,43,"Normal, Variable",0.5585211234494354,5.0
2,TileGrout,43,"Lognormal, Uniform",0.2607167262495403,3.0
2,TileGrout,43,"Lognormal, Variable",0.22084948065337343,2.0
2,TileGrout,43,"KDE, Uniform",0.2182422752064867,1.0
2,TileGrout,43,"KDE, Variable",0.2990940851329984,4.0
2,Timber,17,"Normal, Uniform",0.43408200173094535,5.0
2,Timber,17,"Normal, Variable",0.24327765333176823,3.0
2,Timber,17,"Lognormal, Uniform",0.33029126486201177,4.0
2,Timber,17,"Lognormal, Variable",0.1172705167705383,1.0
2,Timber,17,"KDE, Uniform",0.45291526707758256,6.0
2,Timber,17,"KDE, Variable",0.1681300823735259,2.0
2,TranslucentWallAndRoofAssemblies,46,"Normal, Uniform",0.5353343256106335,5.0
2,TranslucentWallAndRoofAssemblies,46,"Normal, Variable",0.6765086125491949,6.0
2,TranslucentWallAndRoofAssemblies,46,"Lognormal, Uniform",0.40916362996540606,3.0
2,TranslucentWallAndRoofAssemblies,46,"Lognormal, Variable",0.3235650308688408,2.0
2,TranslucentWallAndRoofAssemblies,46,"KDE, Uniform",0.2862830644940174,1.0
2,TranslucentWallAndRoofAssemblies,46,"KDE, Variable",0.4556356342680972,4.0
2,UnitSkylights,17,"Normal, Uniform",0.21244261000044157,4.0
2,UnitSkylights,17,"Normal, Variable",0.2327068384682546,6.0
2,UnitSkylights,17,"Lognormal, Uniform",0.21705391039121397,5.0
2,UnitSkylights,17,"Lognormal, Variable",0.20387482162735762,3.0
2,UnitSkylights,17,"KDE, Uniform",0.16831814304969345,1.0
2,UnitSkylights,17,"KDE, Variable",0.19037606458930306,2.0
2,VinylSiding,11,"Normal, Uniform",0.8946174443581627,5.0
2,VinylSiding,11,"Normal, Variable",0.41670952990954424,4.0
2,VinylSiding,11,"Lognormal, Uniform",0.3666247551905054,3.0
2,VinylSiding,11,"Lognormal, Variable",0.16570417468351123,1.0
2,VinylSiding,11,"KDE, Uniform",0.9613887714650609,6.0
2,VinylSiding,11,"KDE, Variable",0.3417591675621704,2.0
2,WallBase,14,"Normal, Uniform",0.1063207883640489,5.0
2,WallBase,14,"Normal, Variable",0.10711881401402987,6.0
2,WallBase,14,"Lognormal, Uniform",0.10175767648929367,3.0
2,WallBase,14,"Lognormal, Variable",0.10024399498936742,2.0
2,WallBase,14,"KDE, Uniform",0.0866030695673709,1.0
2,WallBase,14,"KDE, Variable",0.10506274159909908,4.0
2,WallFinishes,173,"Normal, Uniform",1.6009949265395065,6.0
2,WallFinishes,173,"Normal, Variable",1.2524572029088974,5.0
2,WallFinishes,173,"Lognormal, Uniform",0.5136800399313738,4.0
2,WallFinishes,173,"Lognormal, Variable",0.4567356237754876,3.0
2,WallFinishes,173,"KDE, Uniform",0.32135191764226195,2.0
2,WallFinishes,173,"KDE, Variable",0.2371131063906836,1.0
2,WallPanels,163,"Normal, Uniform",0.40552750195284193,5.0
2,WallPanels,163,"Normal, Variable",0.5311345547196942,6.0
2,WallPanels,163,"Lognormal, Uniform",0.1495641255643514,4.0
2,WallPanels,163,"Lognormal, Variable",0.1461188258660834,3.0
2,WallPanels,163,"KDE, Uniform",0.09567820932082079,2.0
2,WallPanels,163,"KDE, Variable",0.06980140235901038,1.0
2,WeatherBarriers,59,"Normal, Uniform",0.904527676369813,6.0
2,WeatherBarriers,59,"Normal, Variable",0.792187836424659,5.0
2,WeatherBarriers,59,"Lognormal, Uniform",0.2695065802475971,4.0
2,WeatherBarriers,59,"Lognormal, Variable",0.23876888825884082,3.0
2,WeatherBarriers,59,"KDE, Uniform",0.13573944048825487,2.0
2,WeatherBarriers,59,"KDE, Variable",0.0660517046220656,1.0
2,WindTurbines,3,"Normal, Uniform",0.19790492055493036,3.0
2,WindTurbines,3,"Normal, Variable",0.1865192338025885,1.0
2,WindTurbines,3,"Lognormal, Uniform",0.21367939219596055,6.0
2,WindTurbines,3,"Lognormal, Variable",0.21072309747690776,5.0
2,WindTurbines,3,"KDE, Uniform",0.19941324669500943,4.0
2,WindTurbines,3,"KDE, Variable",0.19261515935789522,2.0
2,Windows,358,"Normal, Uniform",0.40902928546473794,5.0
2,Windows,358,"Normal, Variable",0.5142606602642528,6.0
2,Windows,358,"Lognormal, Uniform",0.17876870116481208,3.0
2,Windows,358,"Lognormal, Variable",0.18106773092172376,4.0
2,Windows,358,"KDE, Uniform",0.07751277393516592,2.0
2,Windows,358,"KDE, Variable",0.04142428678340078,1.0
2,WireMeshSteel,53,"Normal, Uniform",0.43683490632386,5.0
2,WireMeshSteel,53,"Normal, Variable",0.6052878250230849,6.0
2,WireMeshSteel,53,"Lognormal, Uniform",0.24027071380123433,3.0
2,WireMeshSteel,53,"Lognormal, Variable",0.22846175714598563,2.0
2,WireMeshSteel,53,"KDE, Uniform",0.17693871737016242,1.0
2,WireMeshSteel,53,"KDE, Variable",0.30370686809879976,4.0
2,WoodDoors,32,"Normal, Uniform",0.2759829721050696,5.0
2,WoodDoors,32,"Normal, Variable",0.30041351812708583,6.0
2,WoodDoors,32,"Lognormal, Uniform",0.19381188811728864,4.0
2,WoodDoors,32,"Lognormal, Variable",0.17888659948745447,3.0
2,WoodDoors,32,"KDE, Uniform",0.10816757233653207,1.0
2,WoodDoors,32,"KDE, Variable",0.17871139320628115,2.0
2,WoodFlooring,86,"Normal, Uniform",0.24357101963888117,6.0
2,WoodFlooring,86,"Normal, Variable",0.18393506028566572,5.0
2,WoodFlooring,86,"Lognormal, Uniform",0.13896840089158644,3.0
2,WoodFlooring,86,"Lognormal, Variable",0.10938767912049932,2.0
2,WoodFlooring,86,"KDE, Uniform",0.15079089417982838,4.0
2,WoodFlooring,86,"KDE, Variable",0.1003193633105091,1.0
