arm,dataset,n,method,w1,w1_heldout,model_sd_ratio,w1_rank,w1_heldout_rank,w1_heldout_rank_within,w1_relative
synthetic,dataset5889,121,"KDE, Variable",0.050106443830817415,,1.0259992472229487,1.0,,,0.2710514599896793
synthetic,dataset589,3,"Normal, Uniform",0.12763441893870012,,1.0633714766335167,4.0,,,1.0172614954307324
synthetic,dataset589,3,"Normal, Variable",0.1236877338540911,,1.000583053914753,2.0,,,0.9858059460221378
synthetic,dataset589,3,"Lognormal, Uniform",0.12770458203187496,,1.0637370881480699,5.0,,,1.0178207036261437
synthetic,dataset589,3,"Lognormal, Variable",0.12375711023108366,,1.0010171725516068,3.0,,,0.9863588839960311
synthetic,dataset589,3,"KDE, Uniform",0.1302555183561068,,1.3109366627541512,6.0,,,1.0381519694517276
synthetic,dataset589,3,"KDE, Variable",0.11977249182104036,,1.2402478265832226,1.0,,,0.954601001473228
synthetic,dataset5890,925,"Normal, Uniform",0.04520092825186113,,0.8381123736753279,4.0,,,1.1584367076761255
synthetic,dataset5890,925,"Normal, Variable",0.05118918166877529,,0.9980025096733856,6.0,,,1.3119072854122082
synthetic,dataset5890,925,"Lognormal, Uniform",0.044399088687502045,,0.8228156461891738,3.0,,,1.1378866787067015
synthetic,dataset5890,925,"Lognormal, Variable",0.031387439602619055,,0.9966205779725705,2.0,,,0.8044162720075142
synthetic,dataset5890,925,"KDE, Uniform",0.05091581955287011,,0.844287674194694,5.0,,,1.304901395891797
synthetic,dataset5890,925,"KDE, Variable",0.011020953624394548,,1.0232203940203346,1.0,,,0.2824516603056532
synthetic,dataset5891,387,"Normal, Uniform",0.2632471973029927,,0.609304543466038,5.0,,,1.412335643332744
synthetic,dataset5891,387,"Normal, Variable",0.2853964440281346,,0.843577078229256,6.0,,,1.5311675661162705
synthetic,dataset5891,387,"Lognormal, Uniform",0.21754892613259944,,0.608278061970419,4.0,,,1.1671619135689826
synthetic,dataset5891,387,"Lognormal, Variable",0.11217750117726498,,0.9017292160648324,2.0,,,0.6018384427861526
synthetic,dataset5891,387,"KDE, Uniform",0.20531209427951744,,0.6539185997894211,3.0,,,1.1015106399195795
synthetic,dataset5891,387,"KDE, Variable",0.03466614987204185,,1.0189296035772102,1.0,,,0.18598579427627188
synthetic,dataset5892,329,"Normal, Uniform",0.1650340789935903,,0.9549536265836965,4.0,,,1.046984422217691
synthetic,dataset5892,329,"Normal, Variable",0.14241940435384098,,0.9585826854495599,2.0,,,0.9035157992173555
synthetic,dataset5892,329,"Lognormal, Uniform",0.2535493862715889,,1.1239875326589412,6.0,,,1.6085299430763016
synthetic,dataset5892,329,"Lognormal, Variable",0.15118909788564014,,0.9708887248076272,3.0,,,0.9591511720531294
synthetic,dataset5892,329,"KDE, Uniform",0.17728981859713927,,1.072052772975579,5.0,,,1.1247354450726164
synthetic,dataset5892,329,"KDE, Variable",0.056286319849691374,,1.03676847545524,1.0,,,0.35708321836290596
synthetic,dataset5893,703,"Normal, Uniform",0.2970662301047863,,0.9604162443428563,6.0,,,1.909978993757483
synthetic,dataset5893,703,"Normal, Variable",0.1394482047682023,,0.8669886897005473,3.0,,,0.8965783210380707
synthetic,dataset5893,703,"Lognormal, Uniform",0.22414622042351764,,1.0010389870258531,4.0,,,1.4411418369164388
synthetic,dataset5893,703,"Lognormal, Variable",0.02534321401285042,,1.0474060172459643,2.0,,,0.16294348361902444
synthetic,dataset5893,703,"KDE, Uniform",0.22460538755340714,,1.076116173309541,5.0,,,1.4440940390984354
synthetic,dataset5893,703,"KDE, Variable",0.022593352408987896,,1.0241927863729723,1.0,,,0.14526332557054802
synthetic,dataset5894,106,"Normal, Uniform",0.18051296644502524,,0.8420742698067271,5.0,,,1.6688673286108793
synthetic,dataset5894,106,"Normal, Variable",0.18385646345878076,,0.881222099007311,6.0,,,1.6997784207027815
synthetic,dataset5894,106,"Lognormal, Uniform",0.08595495294382151,,0.9393176745051529,4.0,,,0.7946654222422066
synthetic,dataset5894,106,"Lognormal, Variable",0.08326793684916509,,1.0003182299548945,3.0,,,0.7698235869982581
synthetic,dataset5894,106,"KDE, Uniform",0.06111156019115377,,0.9658627329270946,2.0,,,0.5649848219325212
synthetic,dataset5894,106,"KDE, Variable",0.05428587508057857,,1.0269341935206457,1.0,,,0.5018804195133529
synthetic,dataset5895,598,"Normal, Uniform",0.09128616911243127,,1.015415327890692,6.0,,,1.493770413141515
synthetic,dataset5895,598,"Normal, Variable",0.08221857640558392,,0.9893100570808506,5.0,,,1.3453919475360192
synthetic,dataset5895,598,"Lognormal, Uniform",0.07088236331363404,,0.9698902911839345,4.0,,,1.1598906839988663
synthetic,dataset5895,598,"Lognormal, Variable",0.06624024813103739,,0.9545052574041266,3.0,,,1.0839289651363142
synthetic,dataset5895,598,"KDE, Uniform",0.043835271278808416,,1.0383379266349644,2.0,,,0.7173028721105468
synthetic,dataset5895,598,"KDE, Variable",0.012204839433605216,,1.0197763476412929,1.0,,,0.19971511807673836
synthetic,dataset5896,130,"Normal, Uniform",0.12109052623867961,,1.459394430671363,6.0,,,1.862923103619182
synthetic,dataset5896,130,"Normal, Variable",0.039375917285535175,,1.0011414528430165,3.0,,,0.6057807189047464
synthetic,dataset5896,130,"Lognormal, Uniform",0.09754102976859047,,1.3790366100624505,4.0,,,1.5006247272271744
synthetic,dataset5896,130,"Lognormal, Variable",0.0209527401869746,,0.9270636006971021,2.0,,,0.3223484527724909
synthetic,dataset5896,130,"KDE, Uniform",0.09994189606237927,,1.5127931677588464,5.0,,,1.5375609717570213
synthetic,dataset5896,130,"KDE, Variable",0.011099579749573027,,1.0419247860388476,1.0,,,0.17076202571938448
synthetic,dataset5897,693,"Normal, Uniform",0.09418560833524474,,1.047398490684655,6.0,,,1.5907011597700986
synthetic,dataset5897,693,"Normal, Variable",0.033120056050569835,,0.9988876945727295,3.0,,,0.5593647745393119
synthetic,dataset5897,693,"Lognormal, Uniform",0.09260725138367662,,1.0464899332933162,5.0,,,1.5640442821667389
synthetic,dataset5897,693,"Lognormal, Variable",0.02682679991031084,,0.9961928531564831,2.0,,,0.4530779434832531
synthetic,dataset5897,693,"KDE, Uniform",0.09100147551772361,,1.078946601116217,4.0,,,1.5369243263958905
synthetic,dataset5897,693,"KDE, Variable",0.01751953552071186,,1.0444664204291847,1.0,,,0.29588751364470733
synthetic,dataset5898,338,"Normal, Uniform",0.364403802012466,,0.9920165605259708,6.0,,,2.163849263971736
synthetic,dataset5898,338,"Normal, Variable",0.2097364548629944,,0.8381943003864187,5.0,,,1.245426285282847
synthetic,dataset5898,338,"Lognormal, Uniform",0.17309497854035752,,1.1679037051456482,3.0,,,1.0278472393626203
synthetic,dataset5898,338,"Lognormal, Variable",0.04174131502720479,,0.8989641096120373,2.0,,,0.2478621608776178
synthetic,dataset5898,338,"KDE, Uniform",0.19305182434068496,,1.1987150792315917,4.0,,,1.1463520569790915
synthetic,dataset5898,338,"KDE, Variable",0.028403751186853815,,1.0207013330428856,1.0,,,0.16866299352608674
synthetic,dataset5899,115,"Normal, Uniform",0.042978160321845225,,0.9345524766660467,4.0,,,1.2057114801686466
synthetic,dataset5899,115,"Normal, Variable",0.03928334198974731,,1.0013069075711378,3.0,,,1.1020568600828335
synthetic,dataset5899,115,"Lognormal, Uniform",0.04638706171866772,,0.9654257479556846,6.0,,,1.3013449721127557
synthetic,dataset5899,115,"Lognormal, Variable",0.023980814574576268,,0.9453754372335025,2.0,,,0.6727589831634937
synthetic,dataset5899,115,"KDE, Uniform",0.04385083415331817,,0.9890773828761111,5.0,,,1.2301935159088984
synthetic,dataset5899,115,"KDE, Variable",0.017392646688288035,,1.0646592753942887,1.0,,,0.48793418856337234
synthetic,dataset59,3,"Normal, Uniform",0.05604020610707927,,1.0273010987184916,5.0,,,1.1967091697871886
synthetic,dataset59,3,"Normal, Variable",0.03914427417955271,,1.0013070805086934,3.0,,,0.835905417011252
synthetic,dataset59,3,"Lognormal, Uniform",0.05282290004145492,,1.055585130648108,4.0,,,1.128005288445499
synthetic,dataset59,3,"Lognormal, Variable",0.03381347376291879,,2.2668107128435144,1.0,,,0.7220689737850857
synthetic,dataset59,3,"KDE, Uniform",0.06079256376889092,,1.2665363648477703,6.0,,,1.2981932717751712
synthetic,dataset59,3,"KDE, Variable",0.03835813741135579,,1.2646873429199224,2.0,,,0.8191178791958035
synthetic,dataset590,9,"Normal, Uniform",0.22958327307335172,,1.7581117270894975,5.0,,,1.4959110257547492
synthetic,dataset590,9,"Normal, Variable",0.10501010680987213,,1.0010683116614945,2.0,,,0.684221348052577
synthetic,dataset590,9,"Lognormal, Uniform",0.2298623691032433,,1.7595790734089607,6.0,,,1.4977295503483323
synthetic,dataset590,9,"Lognormal, Variable",0.10521668291111638,,1.0025031467095908,3.0,,,0.685567349716252
synthetic,dataset590,9,"KDE, Uniform",0.18175432658025037,,1.8095540722018162,4.0,,,1.1842687730266737
synthetic,dataset590,9,"KDE, Variable",0.06941653682785082,,1.1498597807467763,1.0,,,0.4523019531014157
synthetic,dataset5900,681,"Normal, Uniform",0.3212563923163724,,0.43614803697848986,3.0,,,0.5888027084194554
synthetic,dataset5900,681,"Normal, Variable",1.077222256052528,,0.758182149009945,6.0,,,1.974346338636636
synthetic,dataset5900,681,"Lognormal, Uniform",0.7666814216943497,,0.37233486780925684,5.0,,,1.4051832380161653
synthetic,dataset5900,681,"Lognormal, Variable",0.25287839599880724,,0.6988253368852744,2.0,,,0.4634786669652737
synthetic,dataset5900,681,"KDE, Uniform",0.7185494159722293,,0.5812255705860808,4.0,,,1.3169662997429628
synthetic,dataset5900,681,"KDE, Variable",0.13706953552820395,,1.024513051640754,1.0,,,0.2512227482195072
synthetic,dataset5902,137,"Normal, Uniform",0.03048058404942333,,1.0178099532857492,6.0,,,1.3264504988881773
synthetic,dataset5902,137,"Normal, Variable",0.029837605423205592,,1.0013070542615103,5.0,,,1.2984694300826045
synthetic,dataset5902,137,"Lognormal, Uniform",0.029095669963600915,,1.0105433173143705,3.0,,,1.2661819693522032
synthetic,dataset5902,137,"Lognormal, Variable",0.029129609271376398,,0.9994744791873504,4.0,,,1.2676589361864907
synthetic,dataset5902,137,"KDE, Uniform",0.010375702689194521,,1.0334597291584318,2.0,,,0.45152861854882526
synthetic,dataset5902,137,"KDE, Variable",0.008955181584959077,,1.0320033055200613,1.0,,,0.38971054694169877
synthetic,dataset5903,627,"Normal, Uniform",0.006882295084644564,,1.2573783620776922,5.0,,,1.6504925291965986
synthetic,dataset5903,627,"Normal, Variable",0.0016937989205205828,,1.0013070805086932,2.0,,,0.406202063395668
synthetic,dataset5903,627,"Lognormal, Uniform",0.006832187900448074,,1.256098372224484,4.0,,,1.638475966093993
synthetic,dataset5903,627,"Lognormal, Variable",0.0016977590364783204,,1.0014315503279634,3.0,,,0.40715176719688706
synthetic,dataset5903,627,"KDE, Uniform",0.006937916048700681,,1.2926687262003917,6.0,,,1.6638313913802558
synthetic,dataset5903,627,"KDE, Variable",0.000975102336890849,,1.0482410327193752,1.0,,,0.233846282736598
synthetic,dataset5905,761,"Normal, Uniform",0.029011470859390973,,1.0245359019009506,5.0,,,1.3485392530240978
synthetic,dataset5905,761,"Normal, Variable",0.02253330262651956,,1.0013070800651913,3.0,,,1.0474147705026264
synthetic,dataset5905,761,"Lognormal, Uniform",0.02850259760667486,,0.9976318206640633,4.0,,,1.3248853142276926
synthetic,dataset5905,761,"Lognormal, Variable",0.012902092392588334,,0.9843860986126144,2.0,,,0.5997275395610265
synthetic,dataset5905,761,"KDE, Uniform",0.029462061613392612,,1.0413233882380497,6.0,,,1.3694840483350963
synthetic,dataset5905,761,"KDE, Variable",0.00666801394043209,,1.0361514689242723,1.0,,,0.30994907434945995
synthetic,dataset5906,431,"Normal, Uniform",0.23376618125881365,,0.9355178861323485,6.0,,,2.19975359335807
synthetic,dataset5906,431,"Normal, Variable",0.18182040542680755,,0.8655299206834078,5.0,,,1.7109407700878092
synthetic,dataset5906,431,"Lognormal, Uniform",0.08099658160620905,,1.057746580348288,4.0,,,0.7621826240157265
synthetic,dataset5906,431,"Lognormal, Variable",0.055396367325838074,,0.942245361208278,2.0,,,0.5212830933362457
synthetic,dataset5906,431,"KDE, Uniform",0.06303435590620299,,1.1052639500012371,3.0,,,0.5931570176789789
synthetic,dataset5906,431,"KDE, Variable",0.022601654048087248,,1.0141533055383334,1.0,,,0.21268290152317051
synthetic,dataset5907,420,"Normal, Uniform",0.2066845205501546,,0.7455141350395795,4.0,,,1.2152345483619278
synthetic,dataset5907,420,"Normal, Variable",0.14179214165840714,,0.9022688125559081,3.0,,,0.8336894740393078
synthetic,dataset5907,420,"Lognormal, Uniform",0.30069979457809615,,0.9221453764640937,6.0,,,1.7680123217934125
synthetic,dataset5907,420,"Lognormal, Variable",0.04585131111355461,,1.0023324901673565,2.0,,,0.2695900844657672
synthetic,dataset5907,420,"KDE, Uniform",0.28089407311725056,,0.8638597046107152,5.0,,,1.6515614288557758
synthetic,dataset5907,420,"KDE, Variable",0.044545462987781635,,1.0188189227006916,1.0,,,0.26191214248380873
synthetic,dataset5908,195,"Normal, Uniform",0.0627500970312791,,0.8409484027746452,5.0,,,1.3279376576424036
synthetic,dataset5908,195,"Normal, Variable",0.07100472990150203,,0.9991008911041701,6.0,,,1.502624843112695
synthetic,dataset5908,195,"Lognormal, Uniform",0.04967190191120319,,0.8214777532439573,4.0,,,1.051172702437841
synthetic,dataset5908,195,"Lognormal, Variable",0.04459628682591962,,0.9775509111359219,3.0,,,0.9437609098459321
synthetic,dataset5908,195,"KDE, Uniform",0.037309554318042865,,0.855122228174457,2.0,,,0.7895567419455503
synthetic,dataset5908,195,"KDE, Variable",0.01819021439946708,,1.0304174709572171,1.0,,,0.3849471450155788
synthetic,dataset5909,136,"Normal, Uniform",0.042597488812661594,,1.0381998888505028,5.0,,,1.0736407528387177
synthetic,dataset5909,136,"Normal, Variable",0.03872522777401824,,0.9983064722467703,2.0,,,0.9760430452602056
synthetic,dataset5909,136,"Lognormal, Uniform",0.04334775914260104,,1.0394637971547807,6.0,,,1.0925508065606946
synthetic,dataset5909,136,"Lognormal, Variable",0.038759924098793905,,0.9983969920793951,3.0,,,0.9769175425437593
synthetic,dataset5909,136,"KDE, Uniform",0.04163840353924011,,1.0962040642123405,4.0,,,1.0494676603937305
synthetic,dataset5909,136,"KDE, Variable",0.03298562238003147,,1.0681397299525615,1.0,,,0.8313801924028922
synthetic,dataset591,5,"Normal, Uniform",0.29077276741852054,,0.9781661617985125,5.0,,,1.2491815589985145
synthetic,dataset591,5,"Normal, Variable",0.18721810657141247,,0.9777251207107625,1.0,,,0.8043029899805223
synthetic,dataset591,5,"Lognormal, Uniform",0.2910047471795292,,0.9786019430055214,6.0,,,1.2501781614041854
synthetic,dataset591,5,"Lognormal, Variable",0.18727612377590733,,0.9781549247795456,2.0,,,0.8045522362307921
synthetic,dataset591,5,"KDE, Uniform",0.2513953198511126,,1.0881246240755351,4.0,,,1.0800130987663483
synthetic,dataset591,5,"KDE, Variable",0.18895666210981454,,1.1218939243265944,3.0,,,0.8117719546196376
synthetic,dataset5910,914,"Normal, Uniform",0.09057203778840552,,0.9775892983302196,6.0,,,1.9992045301270907
synthetic,dataset5910,914,"Normal, Variable",0.08239532065914221,,0.9658865188025084,5.0,,,1.8187191361186141
synthetic,dataset5910,914,"Lognormal, Uniform",0.034724407415793586,,0.9857135533117228,4.0,,,0.7664748890139265
synthetic,dataset5910,914,"Lognormal, Variable",0.02868108123697815,,0.973801536237861,3.0,,,0.6330800204790142
synthetic,dataset5910,914,"KDE, Uniform",0.023698362364301825,,1.0304997145325598,2.0,,,0.5230960299909536
synthetic,dataset5910,914,"KDE, Variable",0.011753017892389968,,1.0212069716135432,1.0,,,0.2594253942704012
synthetic,dataset5911,127,"Normal, Uniform",0.08801764225525463,,0.9421495216101612,5.0,,,1.278646098438532
synthetic,dataset5911,127,"Normal, Variable",0.07191805742203414,,0.948998231340606,3.0,,,1.0447649036460347
synthetic,dataset5911,127,"Lognormal, Uniform",0.08818660538205039,,0.9425090816123484,6.0,,,1.2811006522907114
synthetic,dataset5911,127,"Lognormal, Variable",0.07202801362621407,,0.9494068683498202,4.0,,,1.0463622546755709
synthetic,dataset5911,127,"KDE, Uniform",0.05182590890558431,,1.0073061055465573,2.0,,,0.7528831098199524
synthetic,dataset5911,127,"KDE, Variable",0.04104333597414026,,1.0068026941655193,1.0,,,0.596242981129198
synthetic,dataset5912,338,"Normal, Uniform",0.28039054935310787,,0.7133808866824974,5.0,,,1.6274161874267519
synthetic,dataset5912,338,"Normal, Variable",0.3400450669773277,,0.8189586412901098,6.0,,,1.9736572710109543
synthetic,dataset5912,338,"Lognormal, Uniform",0.12485270016293587,,0.7881098898836979,3.0,,,0.7246581803768928
synthetic,dataset5912,338,"Lognormal, Variable",0.07298207243577388,,1.0886874101294564,1.0,,,0.4235956110073997
synthetic,dataset5912,338,"KDE, Uniform",0.13054784196940866,,0.8511899040827298,4.0,,,0.7577133813703921
synthetic,dataset5912,338,"KDE, Variable",0.08493288274788527,,1.0198599404296274,2.0,,,0.49295936880760904
synthetic,dataset5913,187,"Normal, Uniform",0.07105787718393985,,0.9031043794128243,5.0,,,1.3452666137389142
synthetic,dataset5913,187,"Normal, Variable",0.07736778458047555,,0.9885737896455408,6.0,,,1.4647256813714924
synthetic,dataset5913,187,"Lognormal, Uniform",0.05024077510728689,,0.8989891807795002,4.0,,,0.9511575644913003
synthetic,dataset5913,187,"Lognormal, Variable",0.04917859005958351,,1.0089018315813265,3.0,,,0.9310482938668889
synthetic,dataset5913,187,"KDE, Uniform",0.04265603615451179,,0.936158263011499,2.0,,,0.807563405877742
synthetic,dataset5913,187,"KDE, Variable",0.02642292711023314,,1.0432622596203807,1.0,,,0.5002384406536619
synthetic,dataset5915,393,"Normal, Uniform",0.009037998437240307,,1.0164749822330579,6.0,,,1.3506867495643577
synthetic,dataset5915,393,"Normal, Variable",0.008763061260581774,,1.0013070805086934,5.0,,,1.3095986697141575
synthetic,dataset5915,393,"Lognormal, Uniform",0.008453828355613782,,1.014206336726031,4.0,,,1.2633852530854757
synthetic,dataset5915,393,"Lognormal, Variable",0.00786674724673871,,0.9888811469380261,3.0,,,1.1756487171496235
synthetic,dataset5915,393,"KDE, Uniform",0.004366881535364489,,1.0274107585767898,2.0,,,0.6526100958848005
synthetic,dataset5915,393,"KDE, Variable",0.0016599414512785183,,1.017197985657921,1.0,,,0.24807051460158508
synthetic,dataset5916,627,"Normal, Uniform",0.0836160822772703,,0.7681624735199134,3.0,,,0.8676905723487016
synthetic,dataset5916,627,"Normal, Variable",0.17065008006328966,,0.8807018445348475,6.0,,,1.7708491190781182
synthetic,dataset5916,627,"Lognormal, Uniform",0.11669857327578542,,0.8822938206315317,5.0,,,1.2109901478303127
synthetic,dataset5916,627,"Lognormal, Variable",0.094829200925135,,0.9384560062037346,4.0,,,0.9840499744206214
synthetic,dataset5916,627,"KDE, Uniform",0.08159831580691702,,0.8702822113008911,2.0,,,0.8467520531566493
