stratum,n,k,truncated_mass,normalizer,ks_uniform,ks_market,ess_market,ks_noise_floor,ks_floor_market
s1_3_9,3,5,1.4969307670642529e-05,23.531434232821862,0.7893761439413968,0.9855096869281781,1.0494903652234382,0.7851963660978911,1.327546311535302
s1_3_9,9,3,5.6425549788130525e-09,80.7986754105982,0.21066843261774304,0.36440372793841247,4.250302342802985,0.45333333333333337,0.6596734361025077
s1_3_9,8,5,0.10758504939267444,292.68118872680907,0.39048099390594243,0.6426142617438745,3.216026825291795,0.48083261120685233,0.7583663896319038
s1_3_9,7,5,4.437745659879866e-05,175.51703442554145,0.3780262855926682,0.289230572759265,4.9064608038998365,0.514031683292549,0.6139807308764674
s1_3_9,9,4,1.5063201042164742e-05,124.21168472433675,0.23699254000632441,0.3223340384866116,3.824517326448542,0.45333333333333337,0.6954254688517815
s1_3_9,3,3,2.4331836545599117e-10,90.28271891349215,0.5476419679054079,0.4555215091437628,2.2038270876314647,0.7851963660978911,0.9161153288139051
s1_3_9,6,5,0.15396813098305784,86.69307765428162,0.2642448498933676,0.5327217634424504,3.1618314328167885,0.5552176750308538,0.7648381671201411
s1_3_9,4,1,0.010511595718172173,30.870431373412767,0.45422927850216566,0.45422927850216566,2.5183211198435194,0.68,0.8570049976316276
s1_3_9,3,1,0.0012513320119590388,31.042305200802236,0.37339089935084463,0.49624898437901316,2.1348519789491203,0.7851963660978911,0.930797105695772
s1_3_9,6,1,0.0041531000823458175,8.7803514079564,0.2412538709260475,0.4510939123078069,4.094290046185261,0.5552176750308538,0.6721243130284054
